date;state_id;state_name;vaccine;dose_number;doses_administered_cumulative
2021-06-19T23:59:59+02:00;1;Burgenland;Other;3;0
2021-06-19T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46586
2021-06-19T23:59:59+02:00;2;Kärnten;AstraZeneca;2;30327
2021-06-19T23:59:59+02:00;2;Kärnten;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;197593
2021-06-19T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;117579
2021-06-19T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;10
2021-06-19T23:59:59+02:00;2;Kärnten;Janssen;1;7864
2021-06-19T23:59:59+02:00;2;Kärnten;Janssen;2;2
2021-06-19T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-06-19T23:59:59+02:00;2;Kärnten;Moderna;1;29216
2021-06-19T23:59:59+02:00;2;Kärnten;Moderna;2;19630
2021-06-19T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-06-19T23:59:59+02:00;2;Kärnten;Other;1;67
2021-06-19T23:59:59+02:00;2;Kärnten;Other;2;31
2021-06-19T23:59:59+02:00;2;Kärnten;Other;3;0
2021-06-19T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;181057
2021-06-19T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;91053
2021-06-19T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;2
2021-06-19T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;675587
2021-06-19T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;296788
2021-06-19T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;6
2021-06-19T23:59:59+02:00;3;Niederösterreich;Janssen;1;18401
2021-06-19T23:59:59+02:00;3;Niederösterreich;Janssen;2;7
2021-06-19T23:59:59+02:00;3;Niederösterreich;Janssen;3;0
2021-06-19T23:59:59+02:00;3;Niederösterreich;Moderna;1;68345
2021-06-19T23:59:59+02:00;3;Niederösterreich;Moderna;2;40078
2021-06-19T23:59:59+02:00;3;Niederösterreich;Moderna;3;1
2021-06-19T23:59:59+02:00;3;Niederösterreich;Other;1;157
2021-06-19T23:59:59+02:00;3;Niederösterreich;Other;2;128
2021-06-19T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-06-19T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110080
2021-06-19T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;69815
2021-06-19T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;516121
2021-06-19T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;305173
2021-06-19T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;7
2021-06-19T23:59:59+02:00;4;Oberösterreich;Janssen;1;12123
2021-06-19T23:59:59+02:00;4;Oberösterreich;Janssen;2;1
2021-06-19T23:59:59+02:00;4;Oberösterreich;Janssen;3;0
2021-06-19T23:59:59+02:00;4;Oberösterreich;Moderna;1;76581
2021-06-19T23:59:59+02:00;4;Oberösterreich;Moderna;2;36907
2021-06-19T23:59:59+02:00;4;Oberösterreich;Moderna;3;0
2021-06-19T23:59:59+02:00;4;Oberösterreich;Other;1;139
2021-06-19T23:59:59+02:00;4;Oberösterreich;Other;2;124
2021-06-19T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-06-19T23:59:59+02:00;5;Salzburg;AstraZeneca;1;55099
2021-06-19T23:59:59+02:00;5;Salzburg;AstraZeneca;2;17717
2021-06-19T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;189477
2021-06-19T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;114116
2021-06-19T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;1
2021-06-19T23:59:59+02:00;5;Salzburg;Janssen;1;6485
2021-06-19T23:59:59+02:00;5;Salzburg;Janssen;2;1
2021-06-19T23:59:59+02:00;5;Salzburg;Janssen;3;0
2021-06-19T23:59:59+02:00;5;Salzburg;Moderna;1;28941
2021-06-19T23:59:59+02:00;5;Salzburg;Moderna;2;14916
2021-06-19T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-06-19T23:59:59+02:00;5;Salzburg;Other;1;83
2021-06-19T23:59:59+02:00;5;Salzburg;Other;2;68
2021-06-19T23:59:59+02:00;5;Salzburg;Other;3;0
2021-06-19T23:59:59+02:00;6;Steiermark;AstraZeneca;1;105135
2021-06-19T23:59:59+02:00;6;Steiermark;AstraZeneca;2;48434
2021-06-19T23:59:59+02:00;6;Steiermark;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;6;Steiermark;BioNTechPfizer;1;431994
2021-06-19T23:59:59+02:00;6;Steiermark;BioNTechPfizer;2;244047
2021-06-19T23:59:59+02:00;6;Steiermark;BioNTechPfizer;3;8
2021-06-19T23:59:59+02:00;6;Steiermark;Janssen;1;11927
2021-06-19T23:59:59+02:00;6;Steiermark;Janssen;2;1
2021-06-19T23:59:59+02:00;6;Steiermark;Janssen;3;0
2021-06-19T23:59:59+02:00;6;Steiermark;Moderna;1;68863
2021-06-19T23:59:59+02:00;6;Steiermark;Moderna;2;33274
2021-06-19T23:59:59+02:00;6;Steiermark;Moderna;3;2
2021-06-19T23:59:59+02:00;6;Steiermark;Other;1;65
2021-06-19T23:59:59+02:00;6;Steiermark;Other;2;65
2021-06-19T23:59:59+02:00;6;Steiermark;Other;3;0
2021-06-19T23:59:59+02:00;7;Tirol;AstraZeneca;1;77675
2021-06-19T23:59:59+02:00;7;Tirol;AstraZeneca;2;32906
2021-06-19T23:59:59+02:00;7;Tirol;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;7;Tirol;BioNTechPfizer;1;261469
2021-06-19T23:59:59+02:00;7;Tirol;BioNTechPfizer;2;178988
2021-06-19T23:59:59+02:00;7;Tirol;BioNTechPfizer;3;27
2021-06-19T23:59:59+02:00;7;Tirol;Janssen;1;9031
2021-06-19T23:59:59+02:00;7;Tirol;Janssen;2;1
2021-06-19T23:59:59+02:00;7;Tirol;Janssen;3;0
2021-06-19T23:59:59+02:00;7;Tirol;Moderna;1;44447
2021-06-19T23:59:59+02:00;7;Tirol;Moderna;2;15075
2021-06-19T23:59:59+02:00;7;Tirol;Moderna;3;0
2021-06-19T23:59:59+02:00;7;Tirol;Other;1;105
2021-06-19T23:59:59+02:00;7;Tirol;Other;2;68
2021-06-19T23:59:59+02:00;7;Tirol;Other;3;0
2021-06-19T23:59:59+02:00;8;Vorarlberg;AstraZeneca;1;35678
2021-06-19T23:59:59+02:00;8;Vorarlberg;AstraZeneca;2;19622
2021-06-19T23:59:59+02:00;8;Vorarlberg;AstraZeneca;3;0
2021-06-19T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;1;142729
2021-06-19T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;2;89266
2021-06-19T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-06-19T23:59:59+02:00;8;Vorarlberg;Janssen;1;3930
2021-06-19T23:59:59+02:00;8;Vorarlberg;Janssen;2;2
2021-06-19T23:59:59+02:00;8;Vorarlberg;Janssen;3;0
2021-06-19T23:59:59+02:00;8;Vorarlberg;Moderna;1;18615
2021-06-19T23:59:59+02:00;8;Vorarlberg;Moderna;2;13329
2021-06-19T23:59:59+02:00;8;Vorarlberg;Moderna;3;0
2021-06-19T23:59:59+02:00;8;Vorarlberg;Other;1;61
2021-06-19T23:59:59+02:00;8;Vorarlberg;Other;2;58
2021-06-19T23:59:59+02:00;8;Vorarlberg;Other;3;0
2021-06-19T23:59:59+02:00;9;Wien;AstraZeneca;1;153779
2021-06-19T23:59:59+02:00;9;Wien;AstraZeneca;2;75049
2021-06-19T23:59:59+02:00;9;Wien;AstraZeneca;3;1
2021-06-19T23:59:59+02:00;9;Wien;BioNTechPfizer;1;613296
2021-06-19T23:59:59+02:00;9;Wien;BioNTechPfizer;2;383615
2021-06-19T23:59:59+02:00;9;Wien;BioNTechPfizer;3;10
2021-06-19T23:59:59+02:00;9;Wien;Janssen;1;18709
2021-06-19T23:59:59+02:00;9;Wien;Janssen;2;4
2021-06-19T23:59:59+02:00;9;Wien;Janssen;3;0
2021-06-19T23:59:59+02:00;9;Wien;Moderna;1;96732
2021-06-19T23:59:59+02:00;9;Wien;Moderna;2;51864
2021-06-19T23:59:59+02:00;9;Wien;Moderna;3;6
2021-06-19T23:59:59+02:00;9;Wien;Other;1;1059
2021-06-19T23:59:59+02:00;9;Wien;Other;2;895
2021-06-19T23:59:59+02:00;9;Wien;Other;3;0
2021-06-19T23:59:59+02:00;10;Österreich;AstraZeneca;1;803267
2021-06-19T23:59:59+02:00;10;Österreich;AstraZeneca;2;405209
2021-06-19T23:59:59+02:00;10;Österreich;AstraZeneca;3;4
2021-06-19T23:59:59+02:00;10;Österreich;BioNTechPfizer;1;3178033
2021-06-19T23:59:59+02:00;10;Österreich;BioNTechPfizer;2;1820485
2021-06-19T23:59:59+02:00;10;Österreich;BioNTechPfizer;3;83
2021-06-19T23:59:59+02:00;10;Österreich;Janssen;1;97513
2021-06-19T23:59:59+02:00;10;Österreich;Janssen;2;21
2021-06-19T23:59:59+02:00;10;Österreich;Janssen;3;0
2021-06-19T23:59:59+02:00;10;Österreich;Moderna;1;454520
2021-06-19T23:59:59+02:00;10;Österreich;Moderna;2;236403
2021-06-19T23:59:59+02:00;10;Österreich;Moderna;3;9
2021-06-19T23:59:59+02:00;10;Österreich;Other;1;1941
2021-06-19T23:59:59+02:00;10;Österreich;Other;2;1617
2021-06-19T23:59:59+02:00;10;Österreich;Other;3;0
2021-06-20T23:59:59+02:00;0;NoState;AstraZeneca;1;10214
2021-06-20T23:59:59+02:00;0;NoState;AstraZeneca;2;5075
2021-06-20T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;0;NoState;BioNTechPfizer;1;36093
2021-06-20T23:59:59+02:00;0;NoState;BioNTechPfizer;2;17614
2021-06-20T23:59:59+02:00;0;NoState;BioNTechPfizer;3;3
2021-06-20T23:59:59+02:00;0;NoState;Janssen;1;4377
2021-06-20T23:59:59+02:00;0;NoState;Janssen;2;2
2021-06-20T23:59:59+02:00;0;NoState;Janssen;3;0
2021-06-20T23:59:59+02:00;0;NoState;Moderna;1;7172
2021-06-20T23:59:59+02:00;0;NoState;Moderna;2;2388
2021-06-20T23:59:59+02:00;0;NoState;Moderna;3;0
2021-06-20T23:59:59+02:00;0;NoState;Other;1;191
2021-06-20T23:59:59+02:00;0;NoState;Other;2;167
2021-06-20T23:59:59+02:00;0;NoState;Other;3;0
2021-06-20T23:59:59+02:00;1;Burgenland;AstraZeneca;1;27971
2021-06-20T23:59:59+02:00;1;Burgenland;AstraZeneca;2;15230
2021-06-20T23:59:59+02:00;1;Burgenland;AstraZeneca;3;1
2021-06-20T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;114113
2021-06-20T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;73625
2021-06-20T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;10
2021-06-20T23:59:59+02:00;1;Burgenland;Janssen;1;4698
2021-06-20T23:59:59+02:00;1;Burgenland;Janssen;2;0
2021-06-20T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-06-20T23:59:59+02:00;1;Burgenland;Moderna;1;15689
2021-06-20T23:59:59+02:00;1;Burgenland;Moderna;2;8982
2021-06-20T23:59:59+02:00;1;Burgenland;Moderna;3;0
2021-06-20T23:59:59+02:00;1;Burgenland;Other;1;14
2021-06-20T23:59:59+02:00;1;Burgenland;Other;2;14
2021-06-20T23:59:59+02:00;1;Burgenland;Other;3;0
2021-06-20T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46587
2021-06-20T23:59:59+02:00;2;Kärnten;AstraZeneca;2;30346
2021-06-20T23:59:59+02:00;2;Kärnten;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;200192
2021-06-20T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;121844
2021-06-20T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;10
2021-06-20T23:59:59+02:00;2;Kärnten;Janssen;1;7865
2021-06-20T23:59:59+02:00;2;Kärnten;Janssen;2;2
2021-06-20T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-06-20T23:59:59+02:00;2;Kärnten;Moderna;1;29216
2021-06-20T23:59:59+02:00;2;Kärnten;Moderna;2;19630
2021-06-20T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-06-20T23:59:59+02:00;2;Kärnten;Other;1;67
2021-06-20T23:59:59+02:00;2;Kärnten;Other;2;31
2021-06-20T23:59:59+02:00;2;Kärnten;Other;3;0
2021-06-20T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;181064
2021-06-20T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;91094
2021-06-20T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;2
2021-06-20T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;684274
2021-06-20T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;298141
2021-06-20T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;6
2021-06-20T23:59:59+02:00;3;Niederösterreich;Janssen;1;18421
2021-06-20T23:59:59+02:00;3;Niederösterreich;Janssen;2;7
2021-06-20T23:59:59+02:00;3;Niederösterreich;Janssen;3;0
2021-06-20T23:59:59+02:00;3;Niederösterreich;Moderna;1;68365
2021-06-20T23:59:59+02:00;3;Niederösterreich;Moderna;2;40081
2021-06-20T23:59:59+02:00;3;Niederösterreich;Moderna;3;1
2021-06-20T23:59:59+02:00;3;Niederösterreich;Other;1;159
2021-06-20T23:59:59+02:00;3;Niederösterreich;Other;2;128
2021-06-20T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-06-20T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110080
2021-06-20T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;69830
2021-06-20T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;516199
2021-06-20T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;305271
2021-06-20T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;7
2021-06-20T23:59:59+02:00;4;Oberösterreich;Janssen;1;12123
2021-06-20T23:59:59+02:00;4;Oberösterreich;Janssen;2;1
2021-06-20T23:59:59+02:00;4;Oberösterreich;Janssen;3;0
2021-06-20T23:59:59+02:00;4;Oberösterreich;Moderna;1;76588
2021-06-20T23:59:59+02:00;4;Oberösterreich;Moderna;2;36913
2021-06-20T23:59:59+02:00;4;Oberösterreich;Moderna;3;0
2021-06-20T23:59:59+02:00;4;Oberösterreich;Other;1;139
2021-06-20T23:59:59+02:00;4;Oberösterreich;Other;2;124
2021-06-20T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-06-20T23:59:59+02:00;5;Salzburg;AstraZeneca;1;55100
2021-06-20T23:59:59+02:00;5;Salzburg;AstraZeneca;2;17719
2021-06-20T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;189503
2021-06-20T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;114140
2021-06-20T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;1
2021-06-20T23:59:59+02:00;5;Salzburg;Janssen;1;6485
2021-06-20T23:59:59+02:00;5;Salzburg;Janssen;2;1
2021-06-20T23:59:59+02:00;5;Salzburg;Janssen;3;0
2021-06-20T23:59:59+02:00;5;Salzburg;Moderna;1;28944
2021-06-20T23:59:59+02:00;5;Salzburg;Moderna;2;14922
2021-06-20T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-06-20T23:59:59+02:00;5;Salzburg;Other;1;83
2021-06-20T23:59:59+02:00;5;Salzburg;Other;2;68
2021-06-20T23:59:59+02:00;5;Salzburg;Other;3;0
2021-06-20T23:59:59+02:00;6;Steiermark;AstraZeneca;1;105135
2021-06-20T23:59:59+02:00;6;Steiermark;AstraZeneca;2;48439
2021-06-20T23:59:59+02:00;6;Steiermark;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;6;Steiermark;BioNTechPfizer;1;432411
2021-06-20T23:59:59+02:00;6;Steiermark;BioNTechPfizer;2;247575
2021-06-20T23:59:59+02:00;6;Steiermark;BioNTechPfizer;3;8
2021-06-20T23:59:59+02:00;6;Steiermark;Janssen;1;11932
2021-06-20T23:59:59+02:00;6;Steiermark;Janssen;2;1
2021-06-20T23:59:59+02:00;6;Steiermark;Janssen;3;0
2021-06-20T23:59:59+02:00;6;Steiermark;Moderna;1;68866
2021-06-20T23:59:59+02:00;6;Steiermark;Moderna;2;33280
2021-06-20T23:59:59+02:00;6;Steiermark;Moderna;3;2
2021-06-20T23:59:59+02:00;6;Steiermark;Other;1;65
2021-06-20T23:59:59+02:00;6;Steiermark;Other;2;65
2021-06-20T23:59:59+02:00;6;Steiermark;Other;3;0
2021-06-20T23:59:59+02:00;7;Tirol;AstraZeneca;1;77675
2021-06-20T23:59:59+02:00;7;Tirol;AstraZeneca;2;32921
2021-06-20T23:59:59+02:00;7;Tirol;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;7;Tirol;BioNTechPfizer;1;261627
2021-06-20T23:59:59+02:00;7;Tirol;BioNTechPfizer;2;179103
2021-06-20T23:59:59+02:00;7;Tirol;BioNTechPfizer;3;27
2021-06-20T23:59:59+02:00;7;Tirol;Janssen;1;9032
2021-06-20T23:59:59+02:00;7;Tirol;Janssen;2;1
2021-06-20T23:59:59+02:00;7;Tirol;Janssen;3;0
2021-06-20T23:59:59+02:00;7;Tirol;Moderna;1;44470
2021-06-20T23:59:59+02:00;7;Tirol;Moderna;2;16583
2021-06-20T23:59:59+02:00;7;Tirol;Moderna;3;0
2021-06-20T23:59:59+02:00;7;Tirol;Other;1;106
2021-06-20T23:59:59+02:00;7;Tirol;Other;2;68
2021-06-20T23:59:59+02:00;7;Tirol;Other;3;0
2021-06-20T23:59:59+02:00;8;Vorarlberg;AstraZeneca;1;35678
2021-06-20T23:59:59+02:00;8;Vorarlberg;AstraZeneca;2;19624
2021-06-20T23:59:59+02:00;8;Vorarlberg;AstraZeneca;3;0
2021-06-20T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;1;142775
2021-06-20T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;2;90269
2021-06-20T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-06-20T23:59:59+02:00;8;Vorarlberg;Janssen;1;3931
2021-06-20T23:59:59+02:00;8;Vorarlberg;Janssen;2;2
2021-06-20T23:59:59+02:00;8;Vorarlberg;Janssen;3;0
2021-06-20T23:59:59+02:00;8;Vorarlberg;Moderna;1;20383
2021-06-20T23:59:59+02:00;8;Vorarlberg;Moderna;2;13357
2021-06-20T23:59:59+02:00;8;Vorarlberg;Moderna;3;0
2021-06-20T23:59:59+02:00;8;Vorarlberg;Other;1;61
2021-06-20T23:59:59+02:00;8;Vorarlberg;Other;2;58
2021-06-20T23:59:59+02:00;8;Vorarlberg;Other;3;0
2021-06-20T23:59:59+02:00;9;Wien;AstraZeneca;1;153781
2021-06-20T23:59:59+02:00;9;Wien;AstraZeneca;2;75253
2021-06-20T23:59:59+02:00;9;Wien;AstraZeneca;3;1
2021-06-20T23:59:59+02:00;9;Wien;BioNTechPfizer;1;617330
2021-06-20T23:59:59+02:00;9;Wien;BioNTechPfizer;2;389102
2021-06-20T23:59:59+02:00;9;Wien;BioNTechPfizer;3;10
2021-06-20T23:59:59+02:00;9;Wien;Janssen;1;18793
2021-06-20T23:59:59+02:00;9;Wien;Janssen;2;4
2021-06-20T23:59:59+02:00;9;Wien;Janssen;3;0
2021-06-20T23:59:59+02:00;9;Wien;Moderna;1;97677
2021-06-20T23:59:59+02:00;9;Wien;Moderna;2;51882
2021-06-20T23:59:59+02:00;9;Wien;Moderna;3;6
2021-06-20T23:59:59+02:00;9;Wien;Other;1;1059
2021-06-20T23:59:59+02:00;9;Wien;Other;2;896
2021-06-20T23:59:59+02:00;9;Wien;Other;3;0
2021-06-20T23:59:59+02:00;10;Österreich;AstraZeneca;1;803285
2021-06-20T23:59:59+02:00;10;Österreich;AstraZeneca;2;405531
2021-06-20T23:59:59+02:00;10;Österreich;AstraZeneca;3;4
2021-06-20T23:59:59+02:00;10;Österreich;BioNTechPfizer;1;3194517
2021-06-20T23:59:59+02:00;10;Österreich;BioNTechPfizer;2;1836684
2021-06-20T23:59:59+02:00;10;Österreich;BioNTechPfizer;3;83
2021-06-20T23:59:59+02:00;10;Österreich;Janssen;1;97657
2021-06-20T23:59:59+02:00;10;Österreich;Janssen;2;21
2021-06-20T23:59:59+02:00;10;Österreich;Janssen;3;0
2021-06-20T23:59:59+02:00;10;Österreich;Moderna;1;457370
2021-06-20T23:59:59+02:00;10;Österreich;Moderna;2;238018
2021-06-20T23:59:59+02:00;10;Österreich;Moderna;3;9
2021-06-20T23:59:59+02:00;10;Österreich;Other;1;1944
2021-06-20T23:59:59+02:00;10;Österreich;Other;2;1619
2021-06-20T23:59:59+02:00;10;Österreich;Other;3;0
2021-06-21T23:59:59+02:00;0;NoState;AstraZeneca;1;10230
2021-06-21T23:59:59+02:00;0;NoState;AstraZeneca;2;5155
2021-06-21T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-06-21T23:59:59+02:00;0;NoState;BioNTechPfizer;1;36464
2021-06-21T23:59:59+02:00;0;NoState;BioNTechPfizer;2;17861
2021-06-21T23:59:59+02:00;0;NoState;BioNTechPfizer;3;4
2021-06-21T23:59:59+02:00;0;NoState;Janssen;1;4424
2021-06-21T23:59:59+02:00;0;NoState;Janssen;2;2
2021-06-21T23:59:59+02:00;0;NoState;Janssen;3;0
2021-06-21T23:59:59+02:00;0;NoState;Moderna;1;7225
2021-06-21T23:59:59+02:00;0;NoState;Moderna;2;2439
2021-06-21T23:59:59+02:00;0;NoState;Moderna;3;0
2021-06-21T23:59:59+02:00;0;NoState;Other;1;192
2021-06-21T23:59:59+02:00;0;NoState;Other;2;169
2021-06-21T23:59:59+02:00;0;NoState;Other;3;0
2021-06-21T23:59:59+02:00;1;Burgenland;AstraZeneca;1;27971
2021-06-21T23:59:59+02:00;1;Burgenland;AstraZeneca;2;15246
2021-06-21T23:59:59+02:00;1;Burgenland;AstraZeneca;3;1
2021-06-21T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;114296
2021-06-21T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;73955
2021-06-21T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;10
2021-06-21T23:59:59+02:00;1;Burgenland;Janssen;1;4768
2021-06-21T23:59:59+02:00;1;Burgenland;Janssen;2;0
2021-06-21T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-06-21T23:59:59+02:00;1;Burgenland;Moderna;1;15707
2021-06-21T23:59:59+02:00;1;Burgenland;Moderna;2;9064
2021-06-21T23:59:59+02:00;1;Burgenland;Moderna;3;0
2021-06-21T23:59:59+02:00;1;Burgenland;Other;1;16
2021-06-21T23:59:59+02:00;1;Burgenland;Other;2;14
2021-06-21T23:59:59+02:00;1;Burgenland;Other;3;0
2021-06-21T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46593
2021-06-21T23:59:59+02:00;2;Kärnten;AstraZeneca;2;30942
2021-06-21T23:59:59+02:00;2;Kärnten;AstraZeneca;3;0
2021-06-21T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;201206
2021-06-21T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;122384
2021-06-21T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;10
2021-06-21T23:59:59+02:00;2;Kärnten;Janssen;1;7911
2021-06-21T23:59:59+02:00;2;Kärnten;Janssen;2;2
2021-06-21T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-06-21T23:59:59+02:00;2;Kärnten;Moderna;1;29222
2021-06-21T23:59:59+02:00;2;Kärnten;Moderna;2;19633
2021-06-21T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-06-21T23:59:59+02:00;2;Kärnten;Other;1;67
2021-06-21T23:59:59+02:00;2;Kärnten;Other;2;31
2021-06-21T23:59:59+02:00;2;Kärnten;Other;3;0
2021-06-21T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;181082
2021-06-21T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;91431
2021-06-21T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;2
2021-06-21T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;684962
2021-06-21T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;301956
2021-06-21T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;6
2021-06-21T23:59:59+02:00;3;Niederösterreich;Janssen;1;18798
2021-06-21T23:59:59+02:00;3;Niederösterreich;Janssen;2;8
2021-06-21T23:59:59+02:00;3;Niederösterreich;Janssen;3;0
2021-06-21T23:59:59+02:00;3;Niederösterreich;Moderna;1;68411
2021-06-21T23:59:59+02:00;3;Niederösterreich;Moderna;2;40678
2021-06-21T23:59:59+02:00;3;Niederösterreich;Moderna;3;1
2021-06-21T23:59:59+02:00;3;Niederösterreich;Other;1;160
2021-06-21T23:59:59+02:00;3;Niederösterreich;Other;2;132
2021-06-21T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-06-21T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110092
2021-06-21T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;75127
2021-06-21T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;0
2021-06-21T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;518627
2021-06-21T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;305949
2021-06-21T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;7
2021-06-21T23:59:59+02:00;4;Oberösterreich;Janssen;1;12130
2021-06-21T23:59:59+02:00;4;Oberösterreich;Janssen;2;1
2021-06-21T23:59:59+02:00;4;Oberösterreich;Janssen;3;0
2021-06-21T23:59:59+02:00;4;Oberösterreich;Moderna;1;76674
2021-06-21T23:59:59+02:00;4;Oberösterreich;Moderna;2;37671
2021-06-21T23:59:59+02:00;4;Oberösterreich;Moderna;3;0
2021-06-21T23:59:59+02:00;4;Oberösterreich;Other;1;140
2021-06-21T23:59:59+02:00;4;Oberösterreich;Other;2;126
2021-06-21T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-06-21T23:59:59+02:00;5;Salzburg;AstraZeneca;1;55101
2021-06-21T23:59:59+02:00;5;Salzburg;AstraZeneca;2;18509
2021-06-21T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-06-21T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;190418
2021-06-21T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;115861
2021-06-21T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;1
2021-06-21T23:59:59+02:00;5;Salzburg;Janssen;1;6490
2021-06-21T23:59:59+02:00;5;Salzburg;Janssen;2;1
2021-06-21T23:59:59+02:00;5;Salzburg;Janssen;3;0
2021-06-21T23:59:59+02:00;5;Salzburg;Moderna;1;29063
2021-06-21T23:59:59+02:00;5;Salzburg;Moderna;2;15160
2021-06-21T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-06-21T23:59:59+02:00;5;Salzburg;Other;1;83
